123.136.249.195:56522	123.136.249.195:56522_0	0	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
123.136.249.195:56522	123.136.249.195:56522_0	434991	GET https://paytm.com:443/papi/nps/merchantrating?merchant_id=55641&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
125.16.82.79:26566	125.16.82.79:26566_0	0	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0
203.196.206.174:18037	203.196.206.174:18037_0	0	GET https://paytm.com:443/ HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36
203.200.232.121:65022	203.200.232.121:65022_0	0	GET https://paytm.com:443/papi/rr/products/15405720/statistics?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
52.74.219.71:56250	52.74.219.71:56250_0	0	GET https://paytm.com:443/papi/v1/promosearch/product/11385539/offers?parent_id=11385546&price=12999 HTTP/1.0	-
117.205.160.216:51413	117.205.160.216:51413_0	0	GET https://paytm.com:443/offer HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
161.51.16.10:21946	161.51.16.10:21946_0	0	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
183.83.75.7:50007	183.83.75.7:50007_0	0	POST https://paytm.com:443/api/rr/products/7226533 HTTP/1.1	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
202.52.63.2:40672	202.52.63.2:40672_0	0	POST https://paytm.com:443/papi/v1/expresscart/verify HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
49.203.161.8:51012	49.203.161.8:51012_0	0	GET https://paytm.com:443/shop/orderhistory?pagesize=10 HTTP/1.1	Mozilla/5.0 (Windows Phone 8.1; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; KARBONN; Titanium Wind W4) like Gecko
1.38.21.44:12254	1.38.21.44:12254_0	0	GET https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/js/jquery.flexslider-min.js?ver=4.2.2 HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.2.2; en-us; A99i Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30
103.17.128.73:64324	103.17.128.73:64324_0	0	GET https://paytm.com:443/shop/p/sony-black-laptop-bag-CMPLXBAGSONY-BLACK-LDIGI39004FF683AC5 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36
106.67.45.117:43443	106.67.45.117:43443_0	0	GET https://www.paytm.com:443/ HTTP/1.1	Mozilla/5.0 (Linux; Android 4.2.2; iris 450P Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36
103.226.202.250:4818	103.226.202.250:4818_0	0	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
106.208.221.89:9626	106.208.221.89:9626_0	0	GET https://paytm.com:443/papi/nps/merchantrating?merchant_id=20605&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
106.208.221.89:9626	106.208.221.89:9626_0	609241	GET https://paytm.com:443/shop/p/simpex-222-tripod-bronze-CAMSIMPEX-222-TWHIT2060569B13289 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
106.208.221.89:9626	106.208.221.89:9626_0	79544	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
106.78.11.218:25376	106.78.11.218:25376_0	0	GET https://paytm.com:443/shop/wallet/balance?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
115.248.71.233:30142	115.248.71.233:30142_0	0	GET https://paytm.com:443/offer/wp-content/uploads/2015/07/470X220_books.jpg HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
115.248.71.233:30142	115.248.71.233:30142_0	280030	GET https://paytm.com:443/offer/wp-content/uploads/2015/07/bargain.jpg HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
115.248.71.233:30142	115.248.71.233:30142_0	241002	GET https://paytm.com:443/offer/wp-content/uploads/2015/07/cc.png HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
117.237.130.17:65102	117.237.130.17:65102_0	0	GET https://paytm.com:443/papi/rr/products/10250440/statistics?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
117.237.130.17:65102	117.237.130.17:65102_0	589301	GET https://paytm.com:443/papi/nps/merchantrating?merchant_id=43000&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
122.167.31.97:10355	122.167.31.97:10355_0	0	GET https://paytm.com:443/shop/login?isIframe=true&theme=mp-web HTTP/1.1	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
14.195.38.7:41072	14.195.38.7:41072_0	0	GET https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/style-admin.css?ver=4.2.2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
1.9.16.165:44140	1.9.16.165:44140_0	0	GET https://paytm.com:443/papi/v1/promosearch/product/2323152/offers?parent_id=0&price=350&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0
1.9.16.165:44140	1.9.16.165:44140_0	37524	GET https://paytm.com:443/papi/rr/products/2323152/statistics?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0
103.17.86.101:61774	103.17.86.101:61774_0	0	GET https://paytm.com:443/papi/nps/merchantrating?merchant_id=169&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
14.141.255.74:50393	14.141.255.74:50393_0	0	GET https://paytm.com:443/shop/g/electronics/computers-accessories/computer-accessories-store/extra-18-off-on-laptops?utm_medium=affiliate&utm_source=Netcore_mailer&utm_campaign=ElectronicSale-20072015&utm_term=aff5 HTTP/1.1	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
183.83.78.221:3311	183.83.78.221:3311_0	0	GET https://paytm.com:443/favicon.ico HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
198.208.209.36:57560	198.208.209.36:57560_0	0	GET https://paytm.com:443/shop/authresponse?code=e8b81640-741c-4699-a7c4-a5049f94d77c&state=null HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36
198.208.209.36:57560	198.208.209.36:57560_0	183712	GET https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36
198.208.209.36:57560	198.208.209.36:57560_0	134759	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36
203.153.211.250:54218	203.153.211.250:54218_0	0	GET https://paytm.com:443/shop/login?isIframe=true&theme=mp-web HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
182.72.77.149:27986	182.72.77.149:27986_0	0	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
59.89.107.50:49557	59.89.107.50:49557_0	0	GET https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
59.89.107.50:49557	59.89.107.50:49557_0	41353	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
1.39.13.4:32871	1.39.13.4:32871_0	0	GET https://paytm.com:443/offer HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
106.203.124.26:48250	106.203.124.26:48250_0	0	POST https://paytm.com:443/shop/action HTTP/1.1	Mozilla/5.0 (Linux; Android 5.0; Lenovo A7000-a Build/LRX21M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.92 Mobile Safari/537.36
106.203.124.26:48250	106.203.124.26:48250_0	23839	GET https://paytm.com:443/shop/cart HTTP/1.1	Mozilla/5.0 (Linux; Android 5.0; Lenovo A7000-a Build/LRX21M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.92 Mobile Safari/537.36
106.203.124.26:48250	106.203.124.26:48250_0	588510	GET https://paytm.com:443/shop/orderdetail/1116222529 HTTP/1.1	Mozilla/5.0 (Linux; Android 5.0; Lenovo A7000-a Build/LRX21M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.92 Mobile Safari/537.36
114.143.155.118:16913	114.143.155.118:16913_0	0	GET https://paytm.com:443/ HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
14.139.212.228:43237	14.139.212.228:43237_0	0	GET https://paytm.com:443/papi/v1/promosearch/product/10351655/offers?parent_id=0&price=650&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36
14.139.212.228:43237	14.139.212.228:43237_0	101118	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36
14.139.212.228:43237	14.139.212.228:43237_0	16649	GET https://paytm.com:443/papi/rr/products/10351655/statistics?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36
14.139.212.228:43237	14.139.212.228:43237_0	767878	GET https://paytm.com:443/papi/nps/merchantrating?merchant_id=20983&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36
14.139.245.194:49211	14.139.245.194:49211_0	0	GET https://paytm.com:443/papi/rr/products/6272844/statistics?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0
182.19.66.187:48074	182.19.66.187:48074_0	0	POST https://paytm.com:443/shop/cart HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
182.19.66.187:48074	182.19.66.187:48074_0	347964	POST https://paytm.com:443/shop/cart HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
120.56.156.222:58116	120.56.156.222:58116_0	0	GET https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
14.139.208.84:58730	14.139.208.84:58730_0	0	POST https://paytm.com:443/papi/v1/expresscart/verify HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
106.220.24.10:5418	106.220.24.10:5418_0	0	GET https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.css?ver=1.3 HTTP/1.1	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10
106.220.24.10:5418	106.220.24.10:5418_0	573575	GET https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/style.css?ver=1.26 HTTP/1.1	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10
115.110.71.22:33059	115.110.71.22:33059_0	0	GET https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/magnific-popup.css?ver=0.9.9 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
115.110.71.22:33059	115.110.71.22:33059_0	53393	GET https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/l-box-css.css?ver=4.2.2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
115.110.71.22:33059	115.110.71.22:33059_0	48245	GET https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.transitions.css?ver=4.2.2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
115.110.71.22:33059	115.110.71.22:33059_0	50472	GET https://paytm.com:443/offer/wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarouselskins.js?ver=3.8 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
115.110.71.22:33059	115.110.71.22:33059_0	55407	GET https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/js/l-box-js.js?ver=4.2.2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
115.110.71.22:33059	115.110.71.22:33059_0	49234	GET https://paytm.com:443/offer/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
115.110.71.22:33059	115.110.71.22:33059_0	59758	GET https://paytm.com:443/offer/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
115.110.71.22:33059	115.110.71.22:33059_0	47742	GET https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
123.136.249.195:56572	123.136.249.195:56572_0	0	GET https://paytm.com:443/papi/v1/promosearch/product/16916975/offers?parent_id=16918332&price=1259&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
125.63.88.66:59981	125.63.88.66:59981_0	0	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
164.100.6.35:52703	164.100.6.35:52703_0	0	GET https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
1.22.171.250:61954	1.22.171.250:61954_0	0	GET https://paytm.com:443/ HTTP/1.1	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0
1.38.20.32:2113	1.38.20.32:2113_0	0	POST https://paytm.com:443/api/v1/expresscart/checkout?wallet=1 HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.4.2; en-us; SM-G355H Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 UCBrowser/9.6.0.378 U3/0.8.0 Mobile Safari/533.1
122.160.172.54:20177	122.160.172.54:20177_0	0	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
122.160.172.54:20177	122.160.172.54:20177_0	99174	GET https://paytm.com:443/shop/p/dell-inspiron-15-3541-laptop-amd-4-gb-500-gb-amd-integrated-graphics-15-6-inches-windows-8-1-black-DELL_153541_4GB_BLACK_46598 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
163.47.12.136:33913	163.47.12.136:33913_0	0	GET https://paytm.com:443/styles/app.css HTTP/1.1	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; BRI/2; .NET4.0C; .NET4.0E; InfoPath.3)
163.47.12.136:33913	163.47.12.136:33913_0	800929	GET https://paytm.com:443/?utm_medium=affiliate&utm_source=Netcore_mailer&utm_campaign=ElectronicSale-20072015&utm_term=aff17 HTTP/1.1	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; BRI/2; .NET4.0C; .NET4.0E; InfoPath.3)
115.248.71.233:29988	115.248.71.233:29988_0	0	GET https://paytm.com:443/offer/wp-content/uploads/2015/07/bb.png HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
115.248.71.233:29988	115.248.71.233:29988_0	331326	GET https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_20jul.jpg HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
115.248.71.233:29988	115.248.71.233:29988_0	123054	GET https://paytm.com:443/offer/wp-content/uploads/2015/07/pesoal.jpg HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
115.248.71.233:29988	115.248.71.233:29988_0	356459	GET https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_21july.jpg HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
117.198.176.102:49907	117.198.176.102:49907_0	0	GET https://paytm.com:443/shop/p/mayra-black-viscose-dress-size-m-APPMAYRA-BLACK-GAUR30443BD3B73FB HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
117.208.43.156:12873	117.208.43.156:12873_0	0	GET https://paytm.com:443/shop/cart?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.84 Safari/537.36 OPR/31.0.1889.74 (Edition beta)
106.220.24.10:5427	106.220.24.10:5427_0	0	GET https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/js/jquery.flexslider-min.js?ver=4.2.2 HTTP/1.1	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10
106.220.24.10:5427	106.220.24.10:5427_0	570084	GET https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.theme.default.css?ver=2.0.0 HTTP/1.1	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10
54.251.151.39:44151	54.251.151.39:44151_0	0	GET https://paytm.com:443/sellers/wp-json/posts HTTP/1.1	-
106.218.157.113:57551	106.218.157.113:57551_0	0	POST https://paytm.com:443/paytmcash HTTP/1.1	Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5235/51.6.002; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.3.1.33 Mobile Safari/533.4 3gpp-gba
106.218.157.113:57551	106.218.157.113:57551_0	402380	GET https://paytm.com:443/checkout HTTP/1.1	Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5235/51.6.002; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.3.1.33 Mobile Safari/533.4 3gpp-gba
163.47.15.220:12230	163.47.15.220:12230_0	0	GET https://paytm.com:443/favicon.ico HTTP/1.1	Opera/9.80 (Windows NT 6.2; WOW64) Presto/2.12.388 Version/12.15
196.15.16.101:40753	196.15.16.101:40753_0	0	GET https://paytm.com:443/shop/orderdetail/1116225100?channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
196.15.16.101:40753	196.15.16.101:40753_0	561658	POST https://paytm.com:443/papi/nps/merchantverification HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
202.58.103.205:33595	202.58.103.205:33595_0	0	GET https://paytm.com:443/papi/nps/merchantrating?merchant_id=38500&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.0; rv:38.0) Gecko/20100101 Firefox/38.0
59.178.209.250:12542	59.178.209.250:12542_0	0	GET https://paytm.com:443/shop/g/women/the-women-s-store/top-carousal/saree HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
107.167.109.204:38565	107.167.109.204:38565_0	0	POST https://paytm.com:443/ HTTP/1.1	Opera/9.80 (Windows Phone; Opera Mini/8.0.4/37.6066; U; en) Presto/2.12.423 Version/12.16
122.180.141.102:3146	122.180.141.102:3146_0	0	GET https://paytm.com:443/ HTTP/1.1	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36
74.120.64.241:24357	74.120.64.241:24357_0	0	GET https://paytm.com:443/papi/nps/merchantrating?merchant_id=20164&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1.39.63.179:12187	1.39.63.179:12187_0	0	POST https://paytm.com:443/papi/v1/expresscart/verify HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; Lenovo K920 Build/KVT49L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.5.2.582 U3/0.8.0 Mobile Safari/534.30
115.248.201.33:3480	115.248.201.33:3480_0	0	GET https://paytm.com:443/shop/orderdetail/1116225003?channel=web&version=2 HTTP/1.1	Opera/9.80 (Windows NT 5.2; U; en) Presto/2.10.229 Version/11.60
122.181.9.82:55397	122.181.9.82:55397_0	0	GET https://paytm.com:443/papi/v1/promosearch/product/17466534/offers?parent_id=17466736&price=450&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
49.15.71.211:41997	49.15.71.211:41997_0	0	GET https://paytm.com:443/papi/nps/merchantrating?merchant_id=20023&channel=web&version=2 HTTP/1.1	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36
8.37.225.8:28598	8.37.225.8:28598_0	0	GET https://paytm.com:443/settings HTTP/1.1	Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokia2700c-2/UC Browser8.0.3.107/69/444 UNTRUSTED/1.0
106.220.24.10:5415	106.220.24.10:5415_0	0	GET https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/l-box-css.css?ver=4.2.2 HTTP/1.1	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10
106.220.24.10:5415	106.220.24.10:5415_0	196474	GET https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.carousel.min.css?ver=2.0.0 HTTP/1.1	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10
106.220.24.10:5415	106.220.24.10:5415_0	278264	GET https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/jquery.lbox.css?ver=4.2.2 HTTP/1.1	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10
